schemaVersion,recordType,content.rank,content.title,content.authors,content.paper_url,content.pdf_url,content.github_url,content.github_stars,content.huggingface_url,content.huggingface_upvotes,content.source_platform,content.has_code,content.impact_score,content.published_date,collectedAt
1.0,RESEARCH_PAPER,47,WarpSAC: Towards the Pinnacle of Scalable Off-policy RL by Rethinking Exploration and Exploitation,"Zihao Wu, Hongyao Tang, Yi Ma, Huizhong Song, Pengyi Li, Yifu Yuan, Fei Ni, Jinyi Liu, Wei Wei, Jianrong Wang, Yan Zheng, Jianye Hao",https://arxiv.org/abs/2608.24479,https://arxiv.org/pdf/2608.24479.pdf,https://github.com/wzhhasadream/warprl,16,https://huggingface.co/papers/2608.24479,143,Hugging Face Daily Papers,True,3591.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:25.460382+00:00
1.0,RESEARCH_PAPER,48,Bilevel Coordinated Reflection: A Game-Theoretic Approach to Multi-Agent LLM Systems,"Yihang Chen, Yuxiang Chen, Yuxuan Huang, Meng Fang, Weilin Luo, Jun Wang",https://arxiv.org/abs/2609.02750,https://arxiv.org/pdf/2609.02750.pdf,https://github.com/YihangChen9/Bilevel-Coordinated-Reflection,9,https://huggingface.co/papers/2609.02750,143,Hugging Face Daily Papers,True,3584.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:20.250679+00:00
1.0,RESEARCH_PAPER,49,Unlocking Lossless Speedups in LLMs via Discrete Diffusion,"Subham Sekhar Sahoo, Lingjie Chen, Khiem Pham, Jonathan Geuter, Chaitanya Dwivedi, Varad Pimpalkhute, Yash Akhauri, Alexander Moreno, Mikhail Yurochkin, Zhenting Wang, Mostafa Elhoushi, Nolan Dey, Shane Bergsma, Joel Hestness, John Thickstun, Eric Xing, Zhengzhong Liu",https://arxiv.org/abs/2609.04010,https://arxiv.org/pdf/2609.04010.pdf,https://github.com/ifm-ai/uno,67,https://huggingface.co/papers/2609.04010,138,Hugging Face Daily Papers,True,3517.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:12.924500+00:00
1.0,RESEARCH_PAPER,50,4DAnyone: Create Anyone in 4D from a Casual Monocular Video,"Yudong Jin, Tao Xie, Qihang Zhang, Zehong Shen, Zhen Xu, Yujun Shen, Hujun Bao, Xiaowei Zhou, Yinghao Xu",https://arxiv.org/abs/2608.20335,https://arxiv.org/pdf/2608.20335.pdf,https://github.com/ant-research/4DAnyone,1276,https://huggingface.co/papers/2608.20335,83,Hugging Face Daily Papers,True,3351.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:28.369373+00:00
1.0,RESEARCH_PAPER,51,Omni Interaction Agent Technical Report,"Orantqing, Shengpeng Ji, Junlong Tong, Jialong Zuo, Dongjie Fu, Di Cao, Yangzhuo Li, Shangda Wu, Franz, Evan, Theron Veyra, Changhao Pan, Jingyu Lu, Dongchao Yang, Zhifei Xie, Yang Tan, Xiaoyu Shen, Xiaoda Yang, Wenfu Wang, Teddysun, Steveyves, Zhou Zhao, Bryanytian",https://arxiv.org/abs/2609.08977,https://arxiv.org/pdf/2609.08977.pdf,https://github.com/Omni-Interaction-Gander/Omni-Interaction-Agent,180,https://huggingface.co/papers/2609.08977,126,Hugging Face Daily Papers,True,3330.0,2026-09-08T00:00:00.000Z,2026-09-12T07:57:12.332185+00:00
1.0,RESEARCH_PAPER,52,WeMM-Embedding: WeChat Multi-Modal Embedding Technical Report,"Junjie Zhou, Ke Mei, Lei Li, Tianyi Wang, Fengyun Rao, Jing Lyu",https://arxiv.org/abs/2608.24053,https://arxiv.org/pdf/2608.24053.pdf,https://github.com/Tencent/WeMM-Embedding,1478,https://huggingface.co/papers/2608.24053,70,Hugging Face Daily Papers,True,3228.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:26.049946+00:00
1.0,RESEARCH_PAPER,53,FACET: Preserving Source Intent and Executable State in Terminal Task Synthesis,"Kou Shi, Zun Wang, Qisheng Su, Shiting Huang, Ziao Zhang, Zhen Fang, Qingnan Ren, Jin Liu, Yu Zeng, Yiming Zhao, Lin Chen, Zehui Chen, Feng Zhao",https://arxiv.org/abs/2608.18580,https://arxiv.org/pdf/2608.18580.pdf,https://github.com/StoKou/FACET-Terminal,121,https://huggingface.co/papers/2608.18580,121,Hugging Face Daily Papers,True,3146.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:28.369362+00:00
1.0,RESEARCH_PAPER,54,"SemaPLC: A Project-Grounded, Verification-Gated Agent Harness for PLC Code Generation","Yanlun Tu, Huacan Wang, Ziyue Zhou, Jie Zhou, Ningyan Zhu, Ge Chen, Wangyi Chen, Tengfei Zhou, Yifan Zhou, Dasheng Yang, Xiaofeng Mou, Hui Zhang, Yi Xu",https://arxiv.org/abs/2608.18565,https://arxiv.org/pdf/2608.18565.pdf,https://github.com/midea-ai/SemaPLC,82,https://huggingface.co/papers/2608.18565,116,Hugging Face Daily Papers,True,2982.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:28.966491+00:00
1.0,RESEARCH_PAPER,55,EarlyEval: Cheaper Agent Evaluation via Early Outcome Prediction,"Yuling Shi, Zhensu Sun, Junsen Dong, Chengcheng Wan, David Lo, Xiaodong Gu",https://arxiv.org/abs/2609.02783,https://arxiv.org/pdf/2609.02783.pdf,https://github.com/inphotoo/earlyeval,6,https://huggingface.co/papers/2609.02783,118,Hugging Face Daily Papers,True,2956.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:21.962695+00:00
1.0,RESEARCH_PAPER,56,LatentPress: Context Compression Beyond Text and Vision,"Zhengze Zhou, Hejian Sang",https://arxiv.org/abs/2609.01507,https://arxiv.org/pdf/2609.01507.pdf,https://github.com/HJSang/LatentPress,5,https://huggingface.co/papers/2609.01507,118,Hugging Face Daily Papers,True,2955.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:21.337668+00:00
1.0,RESEARCH_PAPER,57,RoboTok: An Internet-Scale Data Engine for Human Demonstration Retrieval and Dexterous Manipulation Learning,"Howard Qian, Yiting Chen, Yunfei Xie, Kejia Ren, Podshara Chanrungmaneekul, Gaotian Wang, Bowen Wen, Chen Wei, Kaiyu Hang",https://arxiv.org/abs/2609.03199,https://arxiv.org/pdf/2609.03199.pdf,https://github.com/Rice-RobotPI-Lab/RoboTok-Code,44,https://huggingface.co/papers/2609.03199,116,Hugging Face Daily Papers,True,2944.0,2026-09-02T00:00:00.000Z,2026-09-12T07:57:21.337678+00:00
1.0,RESEARCH_PAPER,58,Annotations as Rollouts: Efficient and Scalable Reinforcement Learning for Video MLLMs,"Yunheng Li, Guohong Mu, Hao Li, Shengsheng Qian, Dingwen Zhang, Qibin Hou, Ming-Ming Cheng",https://arxiv.org/abs/2608.20492,https://arxiv.org/pdf/2608.20492.pdf,https://github.com/HVision-NKU/OraRL,152,https://huggingface.co/papers/2608.20492,111,Hugging Face Daily Papers,True,2927.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:26.049900+00:00
1.0,RESEARCH_PAPER,59,UrbanGround: From Local Perception to Spatial Agency in a Real-Scale City,"Tianjie Ju, Zheng Wu, Yueqing Sun, Yuhan Cui, Bobo Li, Shengqiong Wu, Pengzhou Cheng, Haodong Zhao, Zongru Wu, Xinbei Ma, Doris Zhang, Kunling Li, Mong-Li Lee, Wynne Hsu, Hao Fei, Qi Gu, Gongshen Liu, Zhuosheng Zhang",https://arxiv.org/abs/2608.27456,https://arxiv.org/pdf/2608.27456.pdf,https://github.com/UrbanGround/UrbanGround,114,https://huggingface.co/papers/2608.27456,112,Hugging Face Daily Papers,True,2914.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:24.840150+00:00
1.0,RESEARCH_PAPER,60,LoopArena: Benchmarking Models as Runtime Controllers for Loop Engineering,"Yi Wang, Haopeng Zhang, Chengxiang Huang, Rui Dai, Kaikui Liu, Piotr Koniusz, Xiangxiang Chu",https://arxiv.org/abs/2608.28281,https://arxiv.org/pdf/2608.28281.pdf,https://github.com/AMAP-ML/LoopArena,133,https://huggingface.co/papers/2608.28281,106,Hugging Face Daily Papers,True,2783.0,2026-08-28T00:00:00.000Z,2026-09-12T07:57:23.796692+00:00
1.0,RESEARCH_PAPER,61,Agentic ESOpt: Fine-Tuning Long-Horizon LLM Agents with Minimal GPU Requirements,"Zhi Zheng, Rongsheng Chen, Yunpeng Ba, Zhenkun Wang, Yee Whye Teh, Wee Sun Lee",https://arxiv.org/abs/2608.17310,https://arxiv.org/pdf/2608.17310.pdf,https://github.com/zz1358m/Agentic-ESOpt,71,https://huggingface.co/papers/2608.17310,108,Hugging Face Daily Papers,True,2771.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577063+00:00
1.0,RESEARCH_PAPER,62,DreamX-Creator: Democratizing Native Audio-Video Generation at 2K Resolution,"Jiashu Zhu, Yanhao Zheng, Ruitian Tian, Rujing Dang, Shen Zhang, Bingze Song, Jiachen Lei, Ruimin Lin, Jiahong Wu, Xiangxiang Chu",https://arxiv.org/abs/2608.31106,https://arxiv.org/pdf/2608.31106.pdf,https://github.com/AMAP-ML/DreamX-Creator,244,https://huggingface.co/papers/2608.31106,100,Hugging Face Daily Papers,True,2744.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197028+00:00
1.0,RESEARCH_PAPER,63,OmniScientist: An Omni-Modal Omni-Discipline AI Scientist,"Bobo Li, Hao Fei, Tianjie Ju, Mong-Li Lee, Wynne Hsu",https://arxiv.org/abs/2608.13558,https://arxiv.org/pdf/2608.13558.pdf,https://github.com/Omni-Scientist/OmniScientist,153,https://huggingface.co/papers/2608.13558,94,Hugging Face Daily Papers,True,2503.0,2026-08-13T00:00:00.000Z,2026-09-12T07:57:28.966514+00:00
1.0,RESEARCH_PAPER,64,Long-Horizon Audio-Visual Generation for Persistent Stories and Interactive Worlds,"Nan Duan, Haoyang Huang, Weiyang Jin, Haoran Li, Yaowei Li, Yuming Li, Yijun Liu, Xin Lu, Xiaoxiao Ma, Yanwen Ma, Yaofeng Su, Yilang Sun, Haoyu Wang, Zeyue Xue, Songchun Zhang, Junhao Zhuang",https://arxiv.org/abs/2608.23383,https://arxiv.org/pdf/2608.23383.pdf,https://github.com/jd-opensource/JoyAI-Echo,2027,https://huggingface.co/papers/2608.23383,19,Hugging Face Daily Papers,True,2502.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:25.460472+00:00
1.0,RESEARCH_PAPER,65,Co-RL: Unsupervised Reasoning Emerges from Diverse Cohort in Multi-agent RL,"Yunhao Yang, Yuexin Bian, Yunjie Tian, Di Fu, Tianjin Huang, Yuanyuan Shi, Ziang Xiao, Nuno Vasconcelos, Yijiang Li",https://arxiv.org/abs/2608.17253,https://arxiv.org/pdf/2608.17253.pdf,https://github.com/DrStranded/Co-RL,26,https://huggingface.co/papers/2608.17253,97,Hugging Face Daily Papers,True,2451.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:28.966504+00:00
1.0,RESEARCH_PAPER,66,Programmable World Model,"Zheng-Hui Huang, Guixu Lin, Jiacheng Lin, Yi-Chuan Huang, Ruihan Yu, Muyao Niu, Siqi Yang, Yu-Lun Liu, Yung-Yu Chuang, Kaipeng Zhang, Zhixiang Wang",https://arxiv.org/abs/2609.10540,https://arxiv.org/pdf/2609.10540.pdf,https://github.com/AlayaLab/pwm,148,https://huggingface.co/papers/2609.10540,90,Hugging Face Daily Papers,True,2398.0,2026-09-09T00:00:00.000Z,2026-09-12T07:57:11.679603+00:00
1.0,RESEARCH_PAPER,67,Rethinking On-Policy Distillation of Large Language Models II: One Training Example,"Zixuan Fu, Bingxiang He, Yuxin Zuo, Haohuan Huang, Jinqian Zhang, Ruhang Xiao, Cheng Qian, Qinyu Luo, Huan-ang Gao, Yudong Wang, Zhiyuan Liu, Ning Ding, Chaojun Xiao",https://arxiv.org/abs/2609.04172,https://arxiv.org/pdf/2609.04172.pdf,https://github.com/Thinking-Space/One-Shot-OPD,64,https://huggingface.co/papers/2609.04172,92,Hugging Face Daily Papers,True,2364.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:21.337688+00:00
1.0,RESEARCH_PAPER,68,FlowBalance: Verifier-Grounded Self-Improvement from On-Policy Reasoning Experience,"Zixun Huang, Kishan Panaganti, Haitao Mi, Leowei Liang",https://arxiv.org/abs/2609.03241,https://arxiv.org/pdf/2609.03241.pdf,https://github.com/alexhuang13/FlowBalance,3,https://huggingface.co/papers/2609.03241,93,Hugging Face Daily Papers,True,2328.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:12.924522+00:00
1.0,RESEARCH_PAPER,69,Eliciting Weak-to-Strong Generalization with On-Policy Reverse Distillation,"Youngrok Park, Sangmin Bae, Hojung Jung, Jongwoo Ko, Yunseon Choi, Young Jin Kim, Pashmina Cameron, Aaron Courville, Se-Young Yun",https://arxiv.org/abs/2609.08798,https://arxiv.org/pdf/2609.08798.pdf,https://github.com/raymin0223/on_policy_reverse_distillation,5,https://huggingface.co/papers/2609.08798,89,Hugging Face Daily Papers,True,2230.0,2026-09-08T00:00:00.000Z,2026-09-12T07:57:12.332194+00:00
1.0,RESEARCH_PAPER,70,"OpenWAM: An Open, Modular Exploration Towards Systematic World-Action Model Pretraining","Yuran Wang, Siqiao Huang, Mingleyang Li, Chenhao Zhang, Jiaqi Liang, Weiyang Jin, Yue Chen, Xuemin Chi, Donghao Zhou, Qize Yu, Yu-Kai Wang, Yuhan Rui, Shenzhe Yao, Zhen Yuan, Zhenhao Shen, Kefei Zhu, Zijie Zhu, Ning Gao, Xiaowei Chi, Guanqi He, Shanghang Zhang, Hao Dong, Lin Shao, Hang Zhao",https://arxiv.org/abs/2609.07398,https://arxiv.org/pdf/2609.07398.pdf,https://github.com/OpenWAM-Official/OpenWAM,542,https://huggingface.co/papers/2609.07398,65,Hugging Face Daily Papers,True,2167.0,2026-09-07T00:00:00.000Z,2026-09-12T07:57:12.332205+00:00
1.0,RESEARCH_PAPER,71,TTPO: Test-Time Policy Optimization,"Aozhe Wang, Zhengxi Lu, Jianze Wang, Shangke Lv, Ying Liu, Weiming Lu, Jun Xiao, Yueting Zhuang, Hua Yang, Qianglong Chen, Yongliang Shen",https://arxiv.org/abs/2608.27448,https://arxiv.org/pdf/2608.27448.pdf,https://github.com/ZJU-REAL/TTPO,52,https://huggingface.co/papers/2608.27448,83,Hugging Face Daily Papers,True,2127.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:24.840164+00:00
1.0,RESEARCH_PAPER,72,On-Policy Self-Distillation in Diffusion Models,"Wei Zhou, Xiongwei Zhu, Lingdong Kong, Bo Chen, Lei Zhang, Yongyuan Liang, Xiaoxia Hou, Ye Tian, Xian Sun, Yingshuo Wang, Linfeng Li, Shengqiong Wu, Leigang Qu, Feng Li, Wei Liu, Julian McAuley, Tat-Seng Chua",https://arxiv.org/abs/2608.24646,https://arxiv.org/pdf/2608.24646.pdf,https://github.com/worldbench/DiffusionOPSD,379,https://huggingface.co/papers/2608.24646,69,Hugging Face Daily Papers,True,2104.0,2026-08-25T00:00:00.000Z,2026-09-12T07:57:26.049958+00:00
1.0,RESEARCH_PAPER,73,SpatialBlock: Enhancing Spatial Intelligence in LVLMs via Synthetic Block-Stacking Problem,"Soohyun Ryu, Sohee Kim, Eunho Yang",https://arxiv.org/abs/2609.07064,https://arxiv.org/pdf/2609.07064.pdf,https://github.com/rsoohyun/SpatialBlock,2,https://huggingface.co/papers/2609.07064,78,Hugging Face Daily Papers,True,1952.0,2026-09-07T00:00:00.000Z,2026-09-12T07:57:11.078097+00:00
1.0,RESEARCH_PAPER,74,ASI-Bench: At the Dawn of Artificial Superintelligence,"Junwei Zhou, Zhen Sun, Binyu Li, Jiangyu Zhou, Yuexi Pan, Hengyu Wang, Honghe Ren, Xiaohan Jia, Xueyang Zhou, Xiaoyu Cao, Yongchao Chen, Yuanning Feng, Junhao Wu, Cheng Zhang, Sijia Chen, Haoyu Xue, Chengsong You, Huan Wang, Koutian Wu, Peigan Gao, Jiakun Wu, Wenzhe Li, Ergan Shang, Qingyuan Zheng, Jingjing Zhou, Ruixuan Jia, Yan Xu, Hongrui Zhang, Xiao-Han Ma, Zhengxiang Cheng, Yuexing Hao, Liting Mai, Xianglin Ji, Wenjun Zhang, Zhuofan Chen, Yixiao Huang, Chi Wang, Wenyue Hua, Yilun Hao, Yuantao Zhai, Ziyan Zhao, Jingyan Xie",https://arxiv.org/abs/2608.17271,https://arxiv.org/pdf/2608.17271.pdf,https://github.com/apexin-ai/ASI-Bench,287,https://huggingface.co/papers/2608.17271,65,Hugging Face Daily Papers,True,1912.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577076+00:00
1.0,RESEARCH_PAPER,75,Graph Engineering in the Era of LLM Agents: From Individual Intelligence to System Intelligence,"Yuyuan Feng, Zhishang Xiang, Chaobin Yang, Qichao Ma, Zerui Chen, Yujing Zhang, Ke Huang, Chuanjie Wu, Zhaoxu Liu, Yili Wang, Xin He, Jiapu Wang, Zijin Hong, Hao Chen, Yuanchen Bei, Kun Wang, Shengyuan Chen, Ningyu Zhang, Enyan Dai, Linhao Luo, Qingyi Pan, Qi Wang, Wenqi Fan, Guangjing Wang, Na Zou, Yangqiu Song, Xin Wang, Zechao Li, Xia Hu, Qing Li, Xiao Huang, Zhihong Zhang, Jinsong Su, Qinggang Zhang, Yi Chang",https://arxiv.org/abs/2608.21156,https://arxiv.org/pdf/2608.21156.pdf,https://github.com/DEEP-JLU/Awesome-Graph-Engineering,318,https://huggingface.co/papers/2608.21156,63,Hugging Face Daily Papers,True,1893.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:27.256634+00:00
1.0,RESEARCH_PAPER,76,AutoSaddler: Automatic Harness Optimization with Durable Updates from Agent Execution Traces,"Sungho Park, Wonjoong Kim, Rongyuan Tan, Jue Zhang, Wook-Shin Han, Pengfei Gao, Chanyoung Park, Yongqiang Yao, Rao Fu, Elsie Nallipogu, Qingwei Lin, Saravan Rajmohan, Dongmei Zhang",https://arxiv.org/abs/2608.23041,https://arxiv.org/pdf/2608.23041.pdf,https://github.com/microsoft/AutoSaddler,219,https://huggingface.co/papers/2608.23041,64,Hugging Face Daily Papers,True,1819.0,2026-08-24T00:00:00.000Z,2026-09-12T07:57:26.049969+00:00
1.0,RESEARCH_PAPER,77,Marigold V2: Revisiting Diffusion Transformers for Monocular Depth Estimation,"Igor Pavlovic, Thiemo Wandel, Anton Obukhov, Luca Bartolomei, Andrey Davydov, Fabio Tosi, Matteo Poggi, Sabine Süsstrunk, Dengxin Dai",https://arxiv.org/abs/2609.08084,https://arxiv.org/pdf/2609.08084.pdf,https://github.com/huawei-bayerlab/marigold-v2,397,https://huggingface.co/papers/2609.08084,56,Hugging Face Daily Papers,True,1797.0,2026-09-08T00:00:00.000Z,2026-09-12T07:57:12.332214+00:00
1.0,RESEARCH_PAPER,78,Code as Worlds: Agentic Discovery of Executable World Representations for Physical Reasoning,"Hanyang Wang, Yimo Cai, Weiliang Chen, Jiawei Chi, Haowen Sun, Qiyu Dai, Yi-Hsin Hung, Xingzhuo Guo, Jinshan Ren, Runmao Yao, Ziwei Liu, Mingsheng Long, Yueqi Duan, Jun Gao, Jiangran Lyu, Fangfu Liu, Jialong Wu",https://arxiv.org/abs/2608.27549,https://arxiv.org/pdf/2608.27549.pdf,https://github.com/mirros-lab/code-as-world,431,https://huggingface.co/papers/2608.27549,53,Hugging Face Daily Papers,True,1756.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:23.796749+00:00
1.0,RESEARCH_PAPER,79,SWE-bench Science: Can Coding Agents Resolve Engineering Tasks in Science?,"Zhipeng Xu, Jiahao Lu, Yining Zheng, Yuxin Wang, Xipeng Qiu",https://arxiv.org/abs/2608.19799,https://arxiv.org/pdf/2608.19799.pdf,https://github.com/OpenMOSS/SWE-bench-Science,80,https://huggingface.co/papers/2608.19799,66,Hugging Face Daily Papers,True,1730.0,2026-08-20T00:00:00.000Z,2026-09-12T07:57:28.369383+00:00
1.0,RESEARCH_PAPER,80,"Agentic Artifact Creation: Systems, Evaluation, Principles, and Opportunities","Tianfu Wang, Zhezheng Hao, Xilin Xia, Lixin Liu, Mengkang Hu, Hongzhang Liu, Xi Chen, Ziyan Liu, Xiankun Lin, Weijia Zhang, Nicholas Jing Yuan, Hui Xiong",https://arxiv.org/abs/2608.28122,https://arxiv.org/pdf/2608.28122.pdf,https://github.com/GeminiLight/awesome-agentic-artifact-creation,24,https://huggingface.co/papers/2608.28122,67,Hugging Face Daily Papers,True,1699.0,2026-08-28T00:00:00.000Z,2026-09-12T07:57:23.796737+00:00
1.0,RESEARCH_PAPER,81,Iris: Climbing to the Search Frontier,"Ziyuan Liu, Hengqi Liu, Zichuan Wang, Yang Qin, Jiachen Liang, Xu Chu, Shaowei Chen, Yuantao Gu, Mu Chuan",https://arxiv.org/abs/2609.04304,https://arxiv.org/pdf/2609.04304.pdf,https://github.com/AllSpark-Research/Iris,48,https://huggingface.co/papers/2609.04304,64,Hugging Face Daily Papers,True,1648.0,2026-09-03T00:00:00.000Z,2026-09-12T07:57:20.250691+00:00
1.0,RESEARCH_PAPER,82,TLive-Omni: An Omni-Modal Understanding Model for E-Commerce Live Streaming,"Yibo Hu, Yu Qian, Mao Gu, Yingfan Tao, Yuhao Chen, Yongdong Luo, Zhuoqun Liu, Meiguang Jin, Junfeng Ma",https://arxiv.org/abs/2608.20958,https://arxiv.org/pdf/2608.20958.pdf,https://github.com/TaoLiveAIGC/TLive-Omni,118,https://huggingface.co/papers/2608.20958,58,Hugging Face Daily Papers,True,1568.0,2026-08-21T00:00:00.000Z,2026-09-12T07:57:26.676344+00:00
1.0,RESEARCH_PAPER,83,"Embodied-Navigator: Point, Think, Memorize, and Align for Efficient Navigation","Hongyan Feng, Sunlai Chen, Xuanyu Liu, Miao Pan, Yangfan Xie, Yuxiang Cui, Zhongxiang Zhou, Rong Xiong, Wenqi Zhang, Jianwei Yin, Yueting Zhuang, Xuhong Zhang",https://arxiv.org/abs/2608.17512,https://arxiv.org/pdf/2608.17512.pdf,https://github.com/ZJU-OmniAI/Embodied-Omni,239,https://huggingface.co/papers/2608.17512,52,Hugging Face Daily Papers,True,1539.0,2026-08-18T00:00:00.000Z,2026-09-12T07:57:29.577085+00:00
1.0,RESEARCH_PAPER,84,Revisiting Local Context for Long-Horizon Streaming 3D Reconstruction,"Jiarong Han, Jincheng Xiong, Yuzhou Liu, Linzhe Shi, Changjie Wu, Ning Guo, Mu Xu, Hang Zhang, Ming Qian",https://arxiv.org/abs/2608.27529,https://arxiv.org/pdf/2608.27529.pdf,https://github.com/amap-cvlab/ABot-Recon,706,https://huggingface.co/papers/2608.27529,33,Hugging Face Daily Papers,True,1531.0,2026-08-27T00:00:00.000Z,2026-09-12T07:57:23.796781+00:00
1.0,RESEARCH_PAPER,85,H3-World: Turning Language Understanding into World Control,"Danze Chen, Zeqing Wang, Ziyue Lin, Xingyi Yang, Yeying Jin",https://arxiv.org/abs/2609.01560,https://arxiv.org/pdf/2609.01560.pdf,https://github.com/Danzer1xxxxChan/H3-World,265,https://huggingface.co/papers/2609.01560,50,Hugging Face Daily Papers,True,1515.0,2026-09-01T00:00:00.000Z,2026-09-12T07:57:22.572629+00:00
1.0,RESEARCH_PAPER,86,DriveZero: End-to-End Driving Beyond Human Demonstrations,"Hao He, Chengcheng Hu, Zirun Su, Heng Zhang, Haisong Liu, Jinke Li, Haochen Tian, Zhenwei Shen, Hongyang Li, Zhichao Li, Yunchen Yang, Bochao Huang, Siyu Zhang, Kuangye Chen, Xiongjie Zhang, Wentao Dai, Hengchen Dai, Siyuan Liu, Zehao Huang, Naiyan Wang",https://arxiv.org/abs/2609.06055,https://arxiv.org/pdf/2609.06055.pdf,https://github.com/XiaomiAutoL3/DriveZero,89,https://huggingface.co/papers/2609.06055,56,Hugging Face Daily Papers,True,1489.0,2026-09-05T00:00:00.000Z,2026-09-12T07:57:12.332225+00:00
1.0,RESEARCH_PAPER,87,SPADE: Self-Play in Adaptive Synthetic Executable Environments,"Bo Liu, Simon Yu, Yiding Jiang, Ao Qu, Andrew Zhao, Zichen Liu, Junsu Kim, Zijian Zhou, Seungone Kim, Tongzheng Ren, Mickel Liu, Hanfei Yu, Zhaorun Chen, Weiyan Shi, Paul Pu Liang, Luke Zettlemoyer, Yejin Choi, Natasha Jaques",https://arxiv.org/abs/2608.19197,https://arxiv.org/pdf/2608.19197.pdf,https://github.com/spade-rl/spade,101,https://huggingface.co/papers/2608.19197,54,Hugging Face Daily Papers,True,1451.0,2026-08-19T00:00:00.000Z,2026-09-12T07:57:28.966524+00:00
1.0,RESEARCH_PAPER,88,LightNav-0: Eliciting VLM Spatial Intelligence for Generalist Embodied Navigation,"Shaoan Wang, Aocheng Luo, Fei Huang, Jingyi Xu, Xiaoyang Wang, Yueyu Wang, Qianli Ma, Fan Yang, Ran Mei, Jia Wei, Jiangpeng Hu, Xuhao Liu, Hongming Chen, Yuanbin Shao, Yiyang Lin, Ziliang Li, Liang Pan, Xinhang Liu, Yuntao Ma, Tingxiang Fan",https://arxiv.org/abs/2608.30935,https://arxiv.org/pdf/2608.30935.pdf,https://github.com/lightorigins/LightNav-0,555,https://huggingface.co/papers/2608.30935,32,Hugging Face Daily Papers,True,1355.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197074+00:00
1.0,RESEARCH_PAPER,89,Normalized Low-Rank Adaptation,"Jiale Kang, Ziyin Yue, Zheng Zhan, Yangyi Huang, Weiyang Liu",https://arxiv.org/abs/2608.31036,https://arxiv.org/pdf/2608.31036.pdf,https://github.com/Joluck/NoRA,41,https://huggingface.co/papers/2608.31036,52,Hugging Face Daily Papers,True,1341.0,2026-08-31T00:00:00.000Z,2026-09-12T07:57:23.197056+00:00
